Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,Product_ID,Product_Name,Category,Quantity_Sold,Unit_Price,Sales,Cost,Profit,Inventory_Level,Reorder_Point,Supplier,Discount
4722,2024-10-01,C316,Connor Ho,West,Gujarat,P004,Monitor,Electronics,4,18171,72684,47653.54,25030.46,289,21,Samsung,15
4723,2024-08-30,C388,Candace Delacruz,North,Delhi,P008,Router,Networking,1,55948,55948,48126.91,7821.09,308,13,TP-Link,5
4724,2024-12-16,C541,Tara Richards,South,Karnataka,P003,Mouse,Accessories,4,21713,86852,74791.61,12060.39,307,25,Logitech,15
4725,2024-08-30,C544,Keith Allen,North,Delhi,P001,Laptop,Electronics,5,31960,159800,125181.45,34618.55,202,61,Dell,20
4726,2024-08-03,C343,Debra Fernandez,South,Karnataka,P009,SSD,Storage,5,9896,49480,40643.53,8836.47,408,55,Kingston,20
4727,2024-06-28,C142,Natalie Ashley,West,Gujarat,P003,Mouse,Accessories,4,43894,175576,156627.29,18948.71,83,58,Logitech,5
4728,2024-05-21,C269,Derrick Gallegos,East,West Bengal,P004,Monitor,Electronics,7,29164,204148,180442.5,23705.5,390,96,Samsung,10
4729,2024-11-14,C623,Dr. Matthew Fields,West,Gujarat,P007,Tablet,Electronics,5,25788,128940,101988.7,26951.3,112,29,Lenovo,10
4730,2024-07-01,C177,Travis Parker,East,West Bengal,P005,Printer,Electronics,8,48059,384472,271494.9,112977.1,486,57,HP,20
4731,2024-10-07,C150,Brian Scott,East,West Bengal,P003,Mouse,Accessories,1,59654,59654,50562.82,9091.18,299,87,Logitech,20
4732,2024-11-15,C300,Briana Crane,East,West Bengal,P001,Laptop,Electronics,3,11133,33399,27207.09,6191.91,141,79,Dell,0
4733,2024-01-08,C672,Adrienne Mason,East,West Bengal,P008,Router,Networking,8,6027,48216,30844.98,17371.02,167,44,TP-Link,0
4734,2024-03-08,C662,Logan Hensley,West,Gujarat,P003,Mouse,Accessories,7,38719,271033,227471.48,43561.52,234,56,Logitech,0
4735,2024-06-04,C667,Kayla Moreno MD,South,Karnataka,P009,SSD,Storage,3,2141,6423,3951.84,2471.16,442,99,Kingston,0
4736,2024-10-23,C451,Aaron Moore,East,West Bengal,P002,Keyboard,Accessories,4,44358,177432,137390.47,40041.53,81,37,Logitech,10
4737,2024-03-23,C153,Wendy Miller DDS,East,West Bengal,P010,Webcam,Accessories,1,35581,35581,22856.68,12724.32,47,38,Logitech,10
4738,2024-08-19,C760,Brian Clark,South,Karnataka,P006,Headphones,Accessories,1,50298,50298,38018.11,12279.89,318,78,Sony,15
4739,2024-02-24,C421,Ethan Greer,South,Karnataka,P010,Webcam,Accessories,9,24641,221769,177140.39,44628.61,192,31,Logitech,15
4740,2024-04-17,C719,Vincent Moore,South,Karnataka,P002,Keyboard,Accessories,9,48437,435933,318743.31,117189.69,17,78,Logitech,10
4741,2024-04-05,C562,Stephanie Owens,South,Karnataka,P008,Router,Networking,10,34786,347860,227849.86,120010.14,221,60,TP-Link,0
4742,2024-09-30,C608,Christina Hanson,North,Delhi,P002,Keyboard,Accessories,10,52658,526580,472684.31,53895.69,448,36,Logitech,0
4743,2024-01-09,C754,Caitlin Miller,West,Gujarat,P004,Monitor,Electronics,4,9291,37164,24766.76,12397.24,202,64,Samsung,20
4744,2024-06-17,C886,Bruce Thomas,South,Karnataka,P002,Keyboard,Accessories,5,8917,44585,35570.82,9014.18,240,31,Logitech,0
4745,2024-12-26,C693,Jeremy Greer,North,Delhi,P010,Webcam,Accessories,9,52039,468351,396236.44,72114.56,462,55,Logitech,0
4746,2024-03-28,C499,Christina Hale,West,Gujarat,P003,Mouse,Accessories,8,30630,245040,195351.82,49688.18,411,48,Logitech,10
4747,2024-01-26,C118,Michael Ramirez,East,West Bengal,P006,Headphones,Accessories,5,50408,252040,188910.41,63129.59,125,65,Sony,5
4748,2024-05-06,C190,Marissa Ayala,West,Gujarat,P008,Router,Networking,10,45214,452140,398497.37,53642.63,258,61,TP-Link,15
4749,2024-06-14,C933,Brett Reyes,East,West Bengal,P002,Keyboard,Accessories,3,1274,3822,2360.1,1461.9,405,10,Logitech,10
4750,2024-09-25,C950,Jessica Porter,South,Karnataka,P005,Printer,Electronics,4,24577,98308,66058.22,32249.78,295,89,HP,5
4751,2024-06-16,C455,John Garcia,South,Karnataka,P008,Router,Networking,6,43644,261864,224194.09,37669.91,318,51,TP-Link,10
4752,2024-02-20,C972,Brian Daniels,South,Karnataka,P009,SSD,Storage,9,19031,171279,105566.61,65712.39,406,49,Kingston,0
4753,2024-04-25,C988,Michelle Reyes,North,Delhi,P003,Mouse,Accessories,10,2440,24400,21726.02,2673.98,249,99,Logitech,5
4754,2024-12-04,C581,Jason Gilmore PhD,West,Gujarat,P004,Monitor,Electronics,7,42520,297640,248722.24,48917.76,470,83,Samsung,15
4755,2024-03-05,C912,Brendan Johnson,West,Gujarat,P010,Webcam,Accessories,10,29865,298650,264612.86,34037.14,457,91,Logitech,10
4756,2024-11-19,C851,Allison Gibson,East,West Bengal,P001,Laptop,Electronics,4,3382,13528,9704.5,3823.5,283,57,Dell,0
4757,2024-05-13,C113,William Brown,West,Gujarat,P008,Router,Networking,9,24578,221202,142514.84,78687.16,66,18,TP-Link,5
4758,2024-09-17,C764,Cathy Martin,West,Gujarat,P010,Webcam,Accessories,9,13727,123543,105190.49,18352.51,88,53,Logitech,5
4759,2024-08-22,C552,Lisa Parker,West,Gujarat,P009,SSD,Storage,2,22193,44386,36536.74,7849.26,37,97,Kingston,15
4760,2024-04-23,C737,Robert Wilson,South,Karnataka,P006,Headphones,Accessories,3,9555,28665,22711.81,5953.19,340,17,Sony,20
4761,2024-12-04,C228,Kayla Hurley,West,Gujarat,P004,Monitor,Electronics,8,19314,154512,129963.05,24548.95,372,59,Samsung,5
4762,2024-09-12,C898,Paula Murphy,South,Karnataka,P010,Webcam,Accessories,2,14247,28494,22379.98,6114.02,370,76,Logitech,15
4763,2024-09-18,C681,Nancy Russo,South,Karnataka,P006,Headphones,Accessories,10,51739,517390,446029.86,71360.14,222,59,Sony,5
4764,2024-04-08,C716,Tonya Gonzalez,North,Delhi,P010,Webcam,Accessories,4,16062,64248,46627.99,17620.01,226,59,Logitech,15
4765,2024-05-23,C684,Ronald Ward,West,Gujarat,P008,Router,Networking,7,45305,317135,274637.67,42497.33,389,45,TP-Link,15
4766,2024-09-29,C849,Monica Rodriguez,North,Delhi,P010,Webcam,Accessories,9,33273,299457,248449.65,51007.35,276,56,Logitech,5
4767,2024-07-17,C628,Stephanie Cunningham,South,Karnataka,P004,Monitor,Electronics,4,35702,142808,118164.7,24643.3,38,56,Samsung,5
4768,2024-02-27,C277,Donna Green,West,Gujarat,P002,Keyboard,Accessories,5,42673,213365,164979.92,48385.08,475,50,Logitech,15
4769,2024-07-20,C109,Susan Mccoy,South,Karnataka,P001,Laptop,Electronics,10,22016,220160,156693.62,63466.38,346,81,Dell,20
4770,2024-05-14,C437,Jenny Butler,West,Gujarat,P007,Tablet,Electronics,4,15194,60776,45680.15,15095.85,106,52,Lenovo,0
4771,2024-02-09,C329,Robert Johnson,North,Delhi,P003,Mouse,Accessories,6,17036,102216,73237.96,28978.04,74,11,Logitech,0
4772,2024-11-02,C492,Lisa Cruz,South,Karnataka,P007,Tablet,Electronics,2,20857,41714,27096.07,14617.93,39,16,Lenovo,15
4773,2024-08-22,C289,Jeremy Moreno,South,Karnataka,P009,SSD,Storage,10,37866,378660,282461.8,96198.2,328,56,Kingston,5
4774,2024-01-03,C208,Megan Sawyer,North,Delhi,P008,Router,Networking,7,22567,157969,134107.89,23861.11,447,17,TP-Link,5
4775,2024-03-31,C439,Michael Warren,North,Delhi,P005,Printer,Electronics,4,51347,205388,129850.41,75537.59,292,63,HP,20
4776,2024-08-03,C714,Eric Oliver,West,Gujarat,P005,Printer,Electronics,7,42379,296653,223177.49,73475.51,352,59,HP,20
4777,2024-03-16,C800,Roy Williams,North,Delhi,P001,Laptop,Electronics,8,2441,19528,14447.66,5080.34,306,57,Dell,5
4778,2024-03-01,C225,Bailey Gonzalez,East,West Bengal,P009,SSD,Storage,1,58051,58051,43955.47,14095.53,64,58,Kingston,20
4779,2024-07-26,C478,Debra Moore,East,West Bengal,P006,Headphones,Accessories,2,37819,75638,52757.1,22880.9,99,96,Sony,10
4780,2024-10-05,C365,Franklin Rodriguez,South,Karnataka,P010,Webcam,Accessories,7,38705,270935,192407.03,78527.97,171,18,Logitech,0
4781,2024-02-19,C607,Jason Lee,East,West Bengal,P006,Headphones,Accessories,6,12427,74562,50481.17,24080.83,218,17,Sony,0
4782,2024-04-01,C580,Danny Baird Jr.,West,Gujarat,P010,Webcam,Accessories,1,55029,55029,39364.01,15664.99,455,78,Logitech,0
4783,2024-03-11,C405,Ashley Reilly,East,West Bengal,P007,Tablet,Electronics,9,50592,455328,301107.27,154220.73,126,52,Lenovo,0
4784,2024-07-09,C334,Victor Cooley,East,West Bengal,P010,Webcam,Accessories,5,14858,74290,45708.06,28581.94,74,21,Logitech,20
4785,2024-11-01,C498,Alvin Rhodes,North,Delhi,P006,Headphones,Accessories,5,22301,111505,84494.88,27010.12,146,100,Sony,20
4786,2024-10-16,C866,David Russell,North,Delhi,P007,Tablet,Electronics,2,1434,2868,2513.97,354.03,471,21,Lenovo,20
4787,2024-12-19,C187,Amy Merritt,East,West Bengal,P010,Webcam,Accessories,2,40368,80736,64301.11,16434.89,484,88,Logitech,5
4788,2024-09-06,C598,Jack Cole,South,Karnataka,P002,Keyboard,Accessories,7,34339,240373,173030.62,67342.38,217,61,Logitech,0
4789,2024-11-12,C109,Mrs. Cindy Daniels,East,West Bengal,P009,SSD,Storage,2,41232,82464,58605.36,23858.64,85,76,Kingston,5
4790,2024-03-22,C449,Nancy Walters,West,Gujarat,P009,SSD,Storage,10,18037,180370,156507.38,23862.62,432,50,Kingston,5
4791,2024-03-08,C248,Jordan Ellis,West,Gujarat,P010,Webcam,Accessories,8,13501,108008,93397.81,14610.19,374,88,Logitech,0
4792,2024-06-10,C782,Kevin Jackson,West,Gujarat,P002,Keyboard,Accessories,4,22579,90316,59381.22,30934.78,99,92,Logitech,20
4793,2024-12-01,C804,Barbara Edwards,West,Gujarat,P008,Router,Networking,5,20371,101855,64938.45,36916.55,342,62,TP-Link,20
4794,2024-11-25,C734,Kayla Schultz,West,Gujarat,P010,Webcam,Accessories,1,17733,17733,14411.12,3321.88,127,49,Logitech,10
4795,2024-11-18,C330,Lindsay Lucas,South,Karnataka,P010,Webcam,Accessories,9,31054,279486,210615.27,68870.73,242,78,Logitech,15
4796,2024-10-17,C450,Angela Brown,South,Karnataka,P002,Keyboard,Accessories,6,14675,88050,61373.35,26676.65,177,62,Logitech,15
4797,2024-07-13,C457,Alejandra Rivera,West,Gujarat,P006,Headphones,Accessories,1,53137,53137,34553.0,18584.0,263,57,Sony,15
4798,2024-12-23,C842,Wendy Miller,East,West Bengal,P010,Webcam,Accessories,9,21028,189252,127291.55,61960.45,90,49,Logitech,0
4799,2024-03-03,C655,Jessica Mitchell,South,Karnataka,P007,Tablet,Electronics,9,22239,200151,132936.34,67214.66,193,16,Lenovo,15
4800,2024-05-30,C173,Dennis Smith,South,Karnataka,P009,SSD,Storage,10,36877,368770,323975.14,44794.86,75,59,Kingston,15
4801,2024-09-29,C297,Allison Bennett,North,Delhi,P007,Tablet,Electronics,7,46671,326697,232096.41,94600.59,188,59,Lenovo,20
4802,2024-07-19,C196,Carla Morales,North,Delhi,P007,Tablet,Electronics,1,57288,57288,41830.68,15457.32,315,49,Lenovo,10
4803,2024-06-22,C308,Lauren Johnson,East,West Bengal,P009,SSD,Storage,1,8130,8130,5091.67,3038.33,106,70,Kingston,0
4804,2024-02-28,C359,Kathryn Benton,North,Delhi,P009,SSD,Storage,8,8535,68280,43302.25,24977.75,119,95,Kingston,15
4805,2024-03-09,C830,Natalie Walsh,North,Delhi,P010,Webcam,Accessories,7,24262,169834,133078.61,36755.39,180,60,Logitech,20
4806,2024-10-20,C720,Michael Roach Jr.,North,Delhi,P005,Printer,Electronics,2,12068,24136,19947.69,4188.31,76,79,HP,0
4807,2024-06-26,C385,Maria Bowen,East,West Bengal,P009,SSD,Storage,2,55487,110974,79984.95,30989.05,308,92,Kingston,5
4808,2024-01-08,C542,Stephen Brown,South,Karnataka,P010,Webcam,Accessories,7,22090,154630,123097.52,31532.48,488,32,Logitech,10
4809,2024-07-01,C357,Mrs. Erika Greene,West,Gujarat,P007,Tablet,Electronics,10,3934,39340,34067.09,5272.91,346,89,Lenovo,0
4810,2024-11-28,C489,Cathy Evans,North,Delhi,P006,Headphones,Accessories,3,3723,11169,9251.36,1917.64,432,15,Sony,20
4811,2024-09-30,C728,Hannah Fitzgerald,South,Karnataka,P002,Keyboard,Accessories,2,17703,35406,26364.69,9041.31,342,45,Logitech,20
4812,2024-03-15,C513,Brandon Harper,West,Gujarat,P006,Headphones,Accessories,2,52831,105662,83759.6,21902.4,377,65,Sony,15
4813,2024-07-13,C168,Brian Santos,South,Karnataka,P009,SSD,Storage,6,36936,221616,190760.17,30855.83,59,68,Kingston,20
4814,2024-10-20,C469,Brenda Jenkins,South,Karnataka,P008,Router,Networking,4,30243,120972,93878.15,27093.85,41,10,TP-Link,20
4815,2024-10-13,C175,Christine Haynes,West,Gujarat,P002,Keyboard,Accessories,1,19241,19241,12173.68,7067.32,459,66,Logitech,15
4816,2024-09-13,C492,Jennifer Harrison,North,Delhi,P008,Router,Networking,6,46992,281952,192713.56,89238.44,497,77,TP-Link,15
4817,2024-02-14,C138,Alicia Vasquez,East,West Bengal,P006,Headphones,Accessories,5,7208,36040,31554.61,4485.39,442,91,Sony,5
4818,2024-05-05,C588,Sarah Hudson,West,Gujarat,P010,Webcam,Accessories,6,2187,13122,10053.96,3068.04,381,72,Logitech,20
4819,2024-03-18,C609,Destiny Moreno,North,Delhi,P007,Tablet,Electronics,5,34301,171505,145399.63,26105.37,360,60,Lenovo,20
4820,2024-08-07,C265,Guy Brown Jr.,South,Karnataka,P007,Tablet,Electronics,1,3491,3491,2496.02,994.98,339,35,Lenovo,10
4821,2024-06-22,C996,Cathy Miller,East,West Bengal,P004,Monitor,Electronics,8,55066,440528,285002.46,155525.54,350,18,Samsung,20
4822,2024-10-16,C890,Jeffrey Pineda,North,Delhi,P002,Keyboard,Accessories,10,15569,155690,128000.65,27689.35,217,72,Logitech,5
4823,2024-09-07,C329,Bruce Bridges,East,West Bengal,P008,Router,Networking,1,16099,16099,11954.57,4144.43,198,66,TP-Link,15
4824,2024-02-28,C204,Harry Ford,West,Gujarat,P007,Tablet,Electronics,6,57676,346056,261540.49,84515.51,388,56,Lenovo,5
4825,2024-06-14,C451,Mary Arnold,West,Gujarat,P006,Headphones,Accessories,2,563,1126,708.75,417.25,461,27,Sony,20
4826,2024-02-25,C875,Zachary Clayton,West,Gujarat,P009,SSD,Storage,10,29467,294670,229836.74,64833.26,351,56,Kingston,20
4827,2024-10-04,C852,Vanessa Armstrong,North,Delhi,P006,Headphones,Accessories,4,55437,221748,143615.48,78132.52,54,98,Sony,5
4828,2024-04-27,C269,Benjamin Hill,North,Delhi,P004,Monitor,Electronics,8,2516,20128,17113.18,3014.82,60,27,Samsung,10
4829,2024-06-19,C656,Kristen Lynn,North,Delhi,P001,Laptop,Electronics,7,41952,293664,192362.97,101301.03,429,95,Dell,10
4830,2024-04-25,C338,Lisa Patterson,North,Delhi,P009,SSD,Storage,8,57133,457064,328506.3,128557.7,28,32,Kingston,5
4831,2024-02-28,C942,Sheri Reed,North,Delhi,P007,Tablet,Electronics,3,55536,166608,109296.77,57311.23,217,56,Lenovo,20
4832,2024-02-11,C133,Vincent Butler,South,Karnataka,P004,Monitor,Electronics,8,9205,73640,61029.71,12610.29,116,88,Samsung,15
4833,2024-02-14,C326,Lori Wade,West,Gujarat,P003,Mouse,Accessories,4,54925,219700,164060.3,55639.7,452,33,Logitech,5
4834,2024-07-08,C368,Stephen Alvarado,East,West Bengal,P006,Headphones,Accessories,7,55725,390075,237691.99,152383.01,149,12,Sony,5
4835,2024-05-19,C773,Roberta Williams,North,Delhi,P009,SSD,Storage,6,9214,55284,46159.58,9124.42,17,83,Kingston,20
4836,2024-04-15,C574,Chase Fischer,South,Karnataka,P003,Mouse,Accessories,9,43437,390933,237514.2,153418.8,11,43,Logitech,10
4837,2024-06-09,C518,Noah Cox,East,West Bengal,P007,Tablet,Electronics,1,15546,15546,12322.73,3223.27,415,22,Lenovo,0
4838,2024-02-11,C718,Marcus Peterson,North,Delhi,P006,Headphones,Accessories,3,57124,171372,153018.45,18353.55,66,51,Sony,10
4839,2024-02-13,C697,Rita Winters,South,Karnataka,P005,Printer,Electronics,3,2372,7116,5757.92,1358.08,191,40,HP,0
4840,2024-11-21,C751,Curtis Jones,West,Gujarat,P008,Router,Networking,2,47885,95770,80588.93,15181.07,418,75,TP-Link,5
4841,2024-07-27,C304,Roy Martinez,East,West Bengal,P009,SSD,Storage,1,6403,6403,5561.36,841.64,210,43,Kingston,10
4842,2024-04-16,C821,Sara Nelson,South,Karnataka,P008,Router,Networking,6,33969,203814,176676.85,27137.15,10,28,TP-Link,0
4843,2024-12-24,C559,Nathaniel Riggs,North,Delhi,P009,SSD,Storage,1,32295,32295,19976.16,12318.84,10,20,Kingston,20
4844,2024-06-17,C874,Melanie Smith,South,Karnataka,P009,SSD,Storage,1,3299,3299,2735.15,563.85,291,84,Kingston,10
4845,2024-12-09,C985,Elizabeth Fleming,North,Delhi,P008,Router,Networking,4,509,2036,1357.95,678.05,17,69,TP-Link,0
4846,2024-12-29,C435,Adam Downs,North,Delhi,P005,Printer,Electronics,10,55591,555910,432531.35,123378.65,105,29,HP,15
4847,2024-12-03,C415,Rhonda Stewart,North,Delhi,P007,Tablet,Electronics,4,30861,123444,105121.52,18322.48,206,28,Lenovo,10
4848,2024-10-28,C969,Paige Mack,East,West Bengal,P003,Mouse,Accessories,10,10572,105720,83196.07,22523.93,102,49,Logitech,5
4849,2024-07-22,C982,Stacy Perez DDS,West,Gujarat,P006,Headphones,Accessories,6,12987,77922,50291.97,27630.03,244,37,Sony,10
4850,2024-11-11,C353,William May,South,Karnataka,P004,Monitor,Electronics,7,51636,361452,293874.41,67577.59,145,87,Samsung,5
4851,2024-09-10,C482,Linda Beck,West,Gujarat,P003,Mouse,Accessories,7,45697,319879,243889.71,75989.29,326,57,Logitech,20
4852,2024-09-09,C154,Marissa Taylor,East,West Bengal,P001,Laptop,Electronics,2,13882,27764,18964.35,8799.65,210,46,Dell,0
4853,2024-11-30,C742,Dennis Cooper,East,West Bengal,P008,Router,Networking,9,14104,126936,91592.79,35343.21,185,78,TP-Link,10
4854,2024-08-20,C677,Brenda Wallace,West,Gujarat,P008,Router,Networking,3,33181,99543,78174.38,21368.62,100,86,TP-Link,10
4855,2024-03-10,C641,Alexandra Dyer,West,Gujarat,P001,Laptop,Electronics,10,36264,362640,276744.4,85895.6,316,52,Dell,0
4856,2024-06-08,C730,Cynthia Scott,East,West Bengal,P006,Headphones,Accessories,3,38918,116754,93668.73,23085.27,54,19,Sony,15
4857,2024-04-06,C532,Shirley Harrison DVM,North,Delhi,P003,Mouse,Accessories,8,31065,248520,206964.96,41555.04,348,63,Logitech,15
4858,2024-10-20,C918,Richard Cook,North,Delhi,P007,Tablet,Electronics,10,42914,429140,350944.01,78195.99,253,46,Lenovo,20
4859,2024-12-12,C755,Taylor Payne,West,Gujarat,P008,Router,Networking,7,59022,413154,254710.67,158443.33,38,33,TP-Link,10
4860,2024-05-08,C996,Wayne Jordan MD,West,Gujarat,P004,Monitor,Electronics,9,49663,446967,390401.0,56566.0,368,99,Samsung,20
4861,2024-03-18,C430,Donna Roberts,South,Karnataka,P009,SSD,Storage,7,40645,284515,191962.74,92552.26,260,52,Kingston,0
4862,2024-10-16,C572,Christopher Sherman,West,Gujarat,P001,Laptop,Electronics,6,28067,168402,142731.7,25670.3,269,96,Dell,10
4863,2024-11-01,C816,Gail Houston,South,Karnataka,P004,Monitor,Electronics,10,19645,196450,164143.5,32306.5,324,72,Samsung,5
4864,2024-12-12,C615,Jose Schultz,North,Delhi,P006,Headphones,Accessories,1,12472,12472,9262.54,3209.46,144,58,Sony,15
4865,2024-06-08,C813,Allen Davis,South,Karnataka,P001,Laptop,Electronics,5,34922,174610,122465.04,52144.96,471,52,Dell,10
4866,2024-12-26,C234,Amanda Love,East,West Bengal,P010,Webcam,Accessories,2,29789,59578,42694.53,16883.47,79,53,Logitech,20
4867,2024-09-18,C844,Scott Wells,North,Delhi,P009,SSD,Storage,3,58225,174675,136309.46,38365.54,261,45,Kingston,10
4868,2024-07-27,C286,Edward Miller,East,West Bengal,P001,Laptop,Electronics,5,22301,111505,94472.45,17032.55,352,66,Dell,15
4869,2024-01-05,C845,Kristin Sims,East,West Bengal,P010,Webcam,Accessories,1,1470,1470,1129.84,340.16,259,56,Logitech,20
4870,2024-11-25,C912,Jessica Williams,North,Delhi,P001,Laptop,Electronics,3,54219,162657,110149.04,52507.96,111,85,Dell,15
4871,2024-06-26,C839,Jonathan Nelson,North,Delhi,P002,Keyboard,Accessories,6,39772,238632,194487.13,44144.87,82,53,Logitech,10
4872,2024-02-01,C313,Linda Williams,West,Gujarat,P004,Monitor,Electronics,7,19295,135065,118611.9,16453.1,203,25,Samsung,10
4873,2024-12-12,C356,Daniel Johnson,East,West Bengal,P010,Webcam,Accessories,6,53366,320196,200061.43,120134.57,128,17,Logitech,10
4874,2024-01-23,C576,Timothy Juarez,South,Karnataka,P001,Laptop,Electronics,6,6013,36078,27336.13,8741.87,381,93,Dell,5
4875,2024-09-29,C999,Cindy Garcia,East,West Bengal,P009,SSD,Storage,10,29373,293730,214587.91,79142.09,330,64,Kingston,0
4876,2024-05-06,C459,Sandra Garcia,West,Gujarat,P002,Keyboard,Accessories,4,30139,120556,81833.09,38722.91,297,73,Logitech,15
4877,2024-09-05,C877,Joe Malone,West,Gujarat,P002,Keyboard,Accessories,7,6781,47467,34628.69,12838.31,205,83,Logitech,0
4878,2024-08-31,C209,Cheryl Gomez,West,Gujarat,P009,SSD,Storage,3,25916,77748,54066.8,23681.2,412,79,Kingston,20
4879,2024-07-08,C666,Ashley Chandler,West,Gujarat,P001,Laptop,Electronics,1,44909,44909,34234.26,10674.74,111,42,Dell,20
4880,2024-03-15,C968,Brittany Alvarez,West,Gujarat,P002,Keyboard,Accessories,9,29104,261936,158991.46,102944.54,153,47,Logitech,15
4881,2024-03-14,C371,Kenneth Castillo,North,Delhi,P003,Mouse,Accessories,8,27058,216464,138174.3,78289.7,217,87,Logitech,10
4882,2024-11-12,C732,April Lowery,West,Gujarat,P006,Headphones,Accessories,7,5645,39515,32721.03,6793.97,115,37,Sony,15
4883,2024-01-20,C638,Elizabeth Lopez,North,Delhi,P004,Monitor,Electronics,9,58714,528426,418273.7,110152.3,410,22,Samsung,10
4884,2024-09-06,C536,Tracey Jordan,North,Delhi,P005,Printer,Electronics,7,38024,266168,163822.69,102345.31,195,96,HP,5
4885,2024-01-22,C329,Barbara Wolfe,South,Karnataka,P009,SSD,Storage,7,57379,401653,342257.39,59395.61,136,76,Kingston,15
4886,2024-06-19,C510,Derek Patterson,North,Delhi,P009,SSD,Storage,7,26379,184653,118928.92,65724.08,426,45,Kingston,0
4887,2024-05-15,C208,Toni Mathews,West,Gujarat,P010,Webcam,Accessories,7,30605,214235,178424.44,35810.56,308,65,Logitech,10
4888,2024-01-03,C490,Taylor Carter,South,Karnataka,P009,SSD,Storage,7,14944,104608,83671.37,20936.63,149,60,Kingston,15
4889,2024-06-02,C435,Nicholas Villarreal,East,West Bengal,P006,Headphones,Accessories,10,44350,443500,290677.84,152822.16,30,54,Sony,0
4890,2024-05-26,C405,Jeffrey Moore,West,Gujarat,P009,SSD,Storage,5,41554,207770,124769.69,83000.31,430,51,Kingston,10
4891,2024-05-09,C674,Dylan Johnson,North,Delhi,P009,SSD,Storage,10,14981,149810,124482.71,25327.29,97,50,Kingston,10
4892,2024-09-19,C420,Nathan Baker,East,West Bengal,P001,Laptop,Electronics,3,39391,118173,88795.39,29377.61,407,26,Dell,15
4893,2024-02-24,C601,Nicole Baxter,South,Karnataka,P007,Tablet,Electronics,5,30741,153705,117165.1,36539.9,498,56,Lenovo,15
4894,2024-08-16,C152,Keith Robinson,South,Karnataka,P004,Monitor,Electronics,9,14796,133164,89067.66,44096.34,13,95,Samsung,20
4895,2024-03-12,C556,Ryan Waller,West,Gujarat,P001,Laptop,Electronics,1,42420,42420,34481.25,7938.75,238,97,Dell,10
4896,2024-08-29,C309,Charles Wilson,West,Gujarat,P004,Monitor,Electronics,1,54286,54286,45493.68,8792.32,225,61,Samsung,15
4897,2024-05-21,C375,Laura Burns,North,Delhi,P003,Mouse,Accessories,4,12293,49172,32579.36,16592.64,368,55,Logitech,0
4898,2024-08-24,C300,Brittany Cochran,North,Delhi,P005,Printer,Electronics,8,12239,97912,67734.74,30177.26,200,22,HP,10
4899,2024-02-25,C634,Amanda Johnston,West,Gujarat,P001,Laptop,Electronics,9,11735,105615,69402.34,36212.66,118,95,Dell,10
4900,2024-07-08,C380,Alyssa Fernandez,West,Gujarat,P001,Laptop,Electronics,8,49786,398288,353639.85,44648.15,71,79,Dell,15
4901,2024-01-03,C554,Melissa Jenkins,East,West Bengal,P007,Tablet,Electronics,3,8957,26871,23048.2,3822.8,431,24,Lenovo,0
4902,2024-11-12,C921,Jessica Barnett,North,Delhi,P001,Laptop,Electronics,5,18551,92755,76917.63,15837.37,324,92,Dell,20
4903,2024-09-23,C827,Gary Lyons,North,Delhi,P002,Keyboard,Accessories,7,55318,387226,304491.7,82734.3,494,28,Logitech,20
4904,2024-05-07,C752,Christopher Robertson,East,West Bengal,P010,Webcam,Accessories,5,26631,133155,100101.56,33053.44,449,56,Logitech,0
4905,2024-02-20,C641,Chad Cole,South,Karnataka,P010,Webcam,Accessories,3,57510,172530,134132.09,38397.91,170,98,Logitech,15
4906,2024-08-24,C848,Joseph Gonzalez,West,Gujarat,P009,SSD,Storage,6,58814,352884,288743.71,64140.29,450,53,Kingston,10
4907,2024-12-01,C726,Jill Williams,North,Delhi,P001,Laptop,Electronics,5,54229,271145,195589.11,75555.89,108,100,Dell,5
4908,2024-01-30,C360,Erik Santos,West,Gujarat,P006,Headphones,Accessories,6,2049,12294,10804.0,1490.0,211,37,Sony,0
4909,2024-11-02,C334,Jennifer Hooper,South,Karnataka,P009,SSD,Storage,6,34854,209124,155708.55,53415.45,346,29,Kingston,15
4910,2024-11-11,C888,Christopher Beard,East,West Bengal,P006,Headphones,Accessories,6,50930,305580,274297.73,31282.27,198,27,Sony,10
4911,2024-03-16,C883,Eddie Knapp,East,West Bengal,P006,Headphones,Accessories,3,46938,140814,89500.07,51313.93,456,74,Sony,5
4912,2024-01-13,C440,Kelly Carter,West,Gujarat,P002,Keyboard,Accessories,8,53347,426776,352950.61,73825.39,386,19,Logitech,5
4913,2024-10-02,C418,Angela Dawson,West,Gujarat,P007,Tablet,Electronics,8,14415,115320,84413.31,30906.69,10,54,Lenovo,5
4914,2024-01-09,C697,Emily Whitaker,North,Delhi,P008,Router,Networking,8,26040,208320,172276.36,36043.64,135,11,TP-Link,5
4915,2024-10-18,C731,Monique Foster,East,West Bengal,P008,Router,Networking,3,35771,107313,73936.21,33376.79,227,94,TP-Link,10
4916,2024-12-02,C763,Arthur Holland,North,Delhi,P007,Tablet,Electronics,5,4212,21060,13007.66,8052.34,218,49,Lenovo,0
4917,2024-03-08,C608,Miranda Reynolds,North,Delhi,P005,Printer,Electronics,2,8787,17574,15585.17,1988.83,105,69,HP,0
